Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
2,1:53,1,10,DEN 27,14,0,"LaDainian Tomlinson for no gain (tackle by Domonique Foxworth). Penalty on Antonio Gates: Offensive Holding, 10 yards (no play)",3.780,3.120
2,1:48,1,20,DEN 37,14,0,Philip Rivers pass incomplete intended for Reche Caldwell,3.120,1.880
2,1:43,2,20,DEN 37,14,0,Philip Rivers pass complete to Eric Parker for 22 yards (tackle by Champ Bailey),1.880,4.580
2,1:33,,,,14,0,Timeout #2 by San Diego Chargers,0.000,4.580
2,1:33,1,10,DEN 15,14,0,LaDainian Tomlinson left guard for 3 yards (tackle by Trevor Pryce),4.580,4.450
2,0:59,2,7,DEN 12,14,0,Philip Rivers pass complete to Eric Parker for 6 yards (tackle by Champ Bailey),4.450,4.900
2,0:49,,,,14,0,Timeout #3 by San Diego Chargers,0.000,4.900
2,0:49,3,1,DEN 6,14,0,Philip Rivers pass incomplete intended for Justin Peelle,4.900,3.020
2,0:43,4,1,DEN 6,14,6,"LaDainian Tomlinson left end for 6 yards, touchdown",3.020,7.000
2,,,,DEN 2,14,7,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,14,7,"Nate Kaeding kicks off 63 yards, returned by Roc Alexander for 21 yards (tackle by Clinton Hart)",0.000,0.810
2,0:31,1,10,DEN 28,14,7,Tatum Bell left end for no gain (tackle by Jacques Cesaire and Donnie Edwards),0.810,0.260
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,14,7,"Todd Sauerbrun kicks off 64 yards, returned by Darren Sproles for 15 yards (tackle by Cecil Sapp). Penalty on Matt Wilhelm: Illegal Block Above the , 10 yards",0.000,-0.370
3,14:54,1,10,SDG 11,14,7,LaDainian Tomlinson for 6 yards (tackle by Champ Bailey),-0.370,-0.160
3,14:23,2,4,SDG 17,14,7,Philip Rivers pass complete to Keenan McCardell for 13 yards (tackle by Domonique Foxworth),-0.160,0.940
3,13:46,1,10,SDG 30,14,7,LaDainian Tomlinson right tackle for 15 yards (tackle by Nick Ferguson),0.940,1.930
3,13:02,1,10,SDG 45,14,7,Philip Rivers pass incomplete intended for Lorenzo Neal,1.930,1.380
3,12:55,2,10,SDG 45,14,7,Michael Turner left guard for -1 yards (tackle by Ian Gold and Sam Brandon),1.380,0.560
3,12:13,3,11,SDG 44,14,7,Philip Rivers pass incomplete intended for Antonio Gates,0.560,-0.460
3,12:08,4,11,SDG 44,14,7,Mike Scifres punts 50 yards,-0.460,0.380
3,11:56,1,10,DEN 6,14,7,Tatum Bell up the middle for 4 yards (tackle by Luis Castillo and Randall Godfrey),-0.380,-0.490
3,11:21,2,6,DEN 10,14,7,Tatum Bell up the middle for 5 yards (tackle by Luis Castillo and Shawne Merriman),-0.490,-0.370
3,10:42,3,1,DEN 15,14,7,Tatum Bell right tackle for 1 yard (tackle by Jacques Cesaire),-0.370,-0.140
3,10:17,1,10,DEN 16,14,7,Bradlee Van Pelt pass incomplete intended for Wesley Duke (defended by Donnie Edwards),-0.140,-0.660
3,10:10,2,10,DEN 16,14,7,Ron Dayne left tackle for 16 yards (tackle by Drayton Florence),-0.660,1.070
3,9:29,1,10,DEN 32,14,7,Ron Dayne right end for 1 yard (tackle by Donnie Edwards and Steve Foley),1.070,0.660
3,9:01,2,9,DEN 33,14,7,Bradlee Van Pelt up the middle for 11 yards (tackle by Jamal Williams and Jerry Wilson),0.660,1.860
3,8:29,1,10,DEN 44,14,7,Ron Dayne right end for 4 yards (tackle by Donnie Edwards and Clinton Hart),1.860,1.860
3,7:51,2,6,DEN 48,14,7,Bradlee Van Pelt pass incomplete intended for Wesley Duke (defended by Clinton Hart),1.860,1.160
3,7:46,3,6,DEN 48,14,7,Bradlee Van Pelt up the middle for 5 yards (tackle by Donnie Edwards),1.160,0.130
3,7:21,4,1,SDG 47,14,7,Bradlee Van Pelt up the middle for 2 yards (tackle by Jamal Williams and Jacques Cesaire),0.130,2.590
3,6:40,1,10,SDG 45,14,7,Bradlee Van Pelt pass incomplete intended for Stephen Alexander (defended by Shawne Merriman),2.590,2.040
3,6:34,2,10,SDG 45,14,7,Ron Dayne left tackle for 1 yard (tackle by Jamal Williams),2.040,1.490
3,5:52,3,9,SDG 44,14,7,Bradlee Van Pelt pass incomplete intended for Ashley Lelie,1.490,0.330
3,5:47,4,9,SDG 44,14,7,Todd Sauerbrun punts 40 yards,0.330,0.380
3,5:37,1,10,SDG 4,16,7,"Philip Rivers sacked by John Lynch for -4 yards. Philip Rivers fumbles (forced by John Lynch), recovered by Shane Olivea at SDG-0, safety",-0.380,-2.000
3,,,,SDG 20,16,7,"Mike Scifres kicks off 46 yards, returned by Charlie Adams for 15 yards (tackle by Stephen Cooper)",0.000,2.190
3,5:20,1,10,DEN 49,16,7,Tatum Bell right end for 2 yards (tackle by Steve Foley and Derreck Robinson),2.190,1.920
3,4:39,2,8,SDG 49,16,7,Bradlee Van Pelt right end for 4 yards (tackle by Randall Godfrey),1.920,1.750
3,3:51,3,4,SDG 45,16,7,Bradlee Van Pelt up the middle for 8 yards (tackle by Derreck Robinson),1.750,3.120
3,3:05,1,10,SDG 37,16,7,Tatum Bell up the middle for no gain (tackle by Jacques Cesaire),3.120,2.570
3,2:25,2,10,SDG 37,16,7,Bradlee Van Pelt pass complete to Charlie Adams for 2 yards (tackle by Quentin Jammer),2.570,2.150
3,1:38,3,8,SDG 35,16,7,Bradlee Van Pelt pass complete to Ashley Lelie for 5 yards (tackle by Drayton Florence),2.150,1.480
3,0:55,4,3,SDG 30,16,7,Bradlee Van Pelt right tackle for 4 yards (tackle by Clinton Hart and Jacques Cesaire),1.480,3.840
3,0:16,1,10,SDG 26,16,7,Bradlee Van Pelt left end for 9 yards (tackle by DeQuincy Scott),3.840,4.640
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,SDG 17,16,7,Bradlee Van Pelt pass incomplete intended for David Terrell (defended by Quentin Jammer),4.640,3.950
4,14:56,3,1,SDG 17,16,7,Ron Dayne right tackle for 2 yards (tackle by Jamal Williams and Donnie Edwards),3.950,4.580
4,14:20,1,10,SDG 15,16,7,Ron Dayne right end for -1 yards (tackle by Randall Godfrey),4.580,3.810
4,13:40,2,11,SDG 16,16,7,Bradlee Van Pelt pass incomplete intended for Stephen Alexander,3.810,3.040
4,13:36,3,11,SDG 16,16,7,Ron Dayne up the middle for 6 yards (tackle by Jerry Wilson),3.040,2.810
4,12:57,4,5,SDG 10,16,7,Jason Elam 28 yard field goal no good,2.810,-0.280
4,12:53,1,10,SDG 20,16,7,LaDainian Tomlinson right guard for no gain (tackle by John Engelberger),0.280,-0.270
4,12:22,2,10,SDG 20,16,7,Philip Rivers pass complete to Eric Parker for 13 yards (tackle by Champ Bailey),-0.270,1.140
4,11:49,1,10,SDG 33,16,7,Philip Rivers sacked by Ian Gold for -2 yards,1.140,0.320
4,11:16,2,12,SDG 31,16,7,Philip Rivers pass incomplete intended for Eric Parker (defended by Champ Bailey),0.320,-0.360
4,11:09,3,12,SDG 31,16,7,Philip Rivers pass complete to Antonio Gates for 5 yards (tackle by Sam Brandon and John Engelberger). Penalty on Nick Hardwick: Offensive Holding (Declined),-0.360,-0.980
4,10:58,4,7,SDG 36,16,7,Mike Scifres punts 26 yards,-0.980,-1.470
4,10:50,1,10,DEN 38,16,7,Ron Dayne right guard for 2 yards (tackle by Randall Godfrey and Donnie Edwards),1.470,1.190
4,10:10,2,8,DEN 40,16,7,Ron Dayne left end for 6 yards (tackle by Randall Godfrey and Jamal Williams),1.190,1.290
4,9:29,,,,16,7,Timeout #1 by Denver Broncos,0.000,1.290
4,9:29,3,2,DEN 46,16,7,Ron Dayne left end for 1 yard (tackle by Steve Foley and Donnie Edwards),1.290,-0.260
4,8:41,4,1,DEN 47,16,7,"Todd Sauerbrun punts 30 yards, returned by Eric Parker for 5 yards (tackle by Roc Alexander)",-0.260,-0.810
4,8:34,1,10,SDG 28,16,7,Philip Rivers pass complete to Antonio Gates for 6 yards (tackle by Ian Gold),0.810,1.070
4,8:07,2,4,SDG 34,16,7,Philip Rivers pass complete to Eric Parker for 10 yards (tackle by Domonique Foxworth),1.070,1.860
4,7:33,1,10,SDG 44,16,7,Philip Rivers pass incomplete intended for LaDainian Tomlinson,1.860,1.320
4,7:28,2,10,SDG 44,16,7,Philip Rivers pass complete to Eric Parker for 6 yards (tackle by Curome Cox),1.320,1.420
4,6:52,3,4,SDG 50,16,7,Philip Rivers pass complete to Keenan McCardell for 12 yards (tackle by Curome Cox),1.420,3.050
4,6:13,1,10,DEN 38,16,7,LaDainian Tomlinson up the middle for 1 yard (tackle by Monsanto Pope),3.050,2.640
4,5:34,2,9,DEN 37,16,7,Philip Rivers pass complete to Keenan McCardell for 4 yards (tackle by Champ Bailey),2.640,2.480
4,5:01,3,5,DEN 33,16,7,Philip Rivers sacked by Gerard Warren for -10 yards. Philip Rivers fumbles (forced by Gerard Warren),2.480,0.400
,,,,,,,"DEN challenged the ruling, and the original play was overturned.",,
4,5:01,4,15,DEN 43,16,7,"Philip Rivers pass incomplete intended for Antonio Gates is intercepted by Curome Cox at DEN-18 and returned for 48 yards. Penalty on Philip Rivers: Face Mask (15 Yards), 15 yards",0.400,-4.310
4,4:38,1,10,SDG 19,22,7,"Tatum Bell up the middle for 19 yards, touchdown",4.310,7.000
4,,,,,23,7,"Penalty on Jason Elam: Delay of Game, 5 yards (no play)",0.000,0.000
4,,,,SDG 2,23,7,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,23,7,"Todd Sauerbrun kicks off 64 yards, returned by Darren Sproles for 23 yards (tackle by Todd Devoe)",0.000,0.870
4,4:26,1,10,SDG 29,23,7,Philip Rivers pass complete to Reche Caldwell for 7 yards (tackle by Karl Paymah),0.870,1.270
4,4:01,2,3,SDG 36,23,7,Philip Rivers pass incomplete intended for Keenan McCardell,1.270,0.560
4,3:56,3,3,SDG 36,23,7,Philip Rivers pass incomplete intended for Keenan McCardell,0.560,-0.980
4,3:53,4,3,SDG 36,23,7,"Mike Scifres punts 52 yards, returned by Charlie Adams for 7 yards (tackle by Matt Wilhelm)",-0.980,-0.150
4,3:43,1,10,DEN 19,23,7,Ron Dayne left end for 16 yards (tackle by Jerry Wilson and Quentin Jammer),0.150,1.270
4,2:57,1,10,DEN 35,23,7,Ron Dayne left guard for 5 yards (tackle by Ryon Bingham),1.270,1.400
4,2:18,2,5,DEN 40,23,7,Ron Dayne up the middle for 5 yards (tackle by Jacques Cesaire),1.400,1.930
4,2:00,1,10,DEN 45,23,7,Bradlee Van Pelt kneels for no gain,1.930,1.380
4,1:22,2,10,DEN 45,23,7,Bradlee Van Pelt kneels for -1 yards,1.380,0.560
4,0:40,3,11,DEN 44,23,7,Bradlee Van Pelt kneels for -1 yards,0.560,-0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
