Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2,10:51,,,SEA 30,13,3,"Rian Lindell kicks off 64 yards, returned by Damien Anderson for 23 yards (tackle by Reggie Tongue)",0.000,0.870
2,10:42,1,10,ARI 29,13,3,"Jake Plummer pass incomplete intended for Frank Sanders. Penalty on Jason Starkey: Offensive Holding, 10 yards (no play)",0.870,0.110
2,10:38,1,20,ARI 19,13,3,Marcel Shipp left tackle for 10 yards (tackle by Anton Palepoi and Orlando Huff),0.110,0.330
2,10:03,2,10,ARI 29,13,3,Jake Plummer pass incomplete intended for Freddie Jones is intercepted by Curtis Fuller at ARI-49 and returned for 3 yards,0.330,-2.520
2,9:58,1,10,ARI 46,13,3,Maurice Morris right end for 12 yards (tackle by Raynoch Thompson),2.520,3.310
2,9:32,1,10,ARI 34,13,3,Matt Hasselbeck pass complete to Itula Mili for 18 yards (tackle by Ronald McKinnon),3.310,4.510
2,8:46,1,10,ARI 16,19,3,"Matt Hasselbeck pass complete to Ryan Hannam for 16 yards, touchdown",4.510,7.000
2,8:46,,,ARI 16,20,3,Rian Lindell kicks extra point good,0.000,0.000
2,8:46,,,SEA 30,20,3,"Rian Lindell kicks off 60 yards, returned by Damien Anderson for 13 yards (tackle by Terreal Bierria)",0.000,0.480
2,8:34,1,10,ARI 23,20,3,Thomas Jones right tackle for 4 yards (tackle by Curtis Fuller),0.480,0.470
2,8:01,2,6,ARI 27,20,3,Thomas Jones left end for no gain (tackle by D.D. Lewis and Antonio Cochran),0.470,-0.230
2,7:23,3,6,ARI 27,20,3,Jake Plummer pass complete to Jason McAddley for 23 yards (tackle by Ken Lucas),-0.230,2.260
2,6:48,1,10,,20,3,Jake Plummer pass incomplete intended for Jason McAddley,2.260,1.710
2,6:32,2,10,,20,3,"Thomas Jones right tackle for 3 yards (tackle by Orlando Huff). Penalty on John Randle: Defensive Holding, 5 yards",1.710,2.790
2,6:19,1,10,SEA 42,20,3,Thomas Jones middle for 2 yards (tackle by D.D. Lewis and Tim Terry),2.790,2.510
2,6:19,2,8,SEA 40,20,3,Jake Plummer pass complete to Frank Sanders for 27 yards (tackle by Curtis Fuller),2.510,4.710
2,5:11,1,10,SEA 13,20,3,Thomas Jones right end for 1 yard (tackle by D.D. Lewis),4.710,4.220
2,4:28,2,9,SEA 12,20,3,Jake Plummer pass complete to Thomas Jones for 3 yards (tackle by Tim Terry),4.220,3.880
2,3:58,3,6,SEA 9,20,3,Jake Plummer pass incomplete intended for Frank Sanders (defended by Orlando Huff),3.880,2.850
2,3:54,4,6,SEA 9,20,6,Bill Gramatica 27 yard field goal good,2.850,3.000
2,3:54,,,ARI 30,20,6,"Bill Gramatica kicks off 59 yards, returned by Kevin Kasper for 18 yards (tackle by Michael Young)",0.000,0.870
2,3:45,1,10,SEA 29,20,6,Shaun Alexander right guard for 3 yards (tackle by Ronald McKinnon and Wendell Bryant),0.870,0.730
2,3:08,2,7,SEA 32,20,6,Matt Hasselbeck pass complete to Koren Robinson for 10 yards (tackle by Ronald McKinnon and Kwamie Lassiter),0.730,1.730
2,2:30,1,10,SEA 42,20,6,Koren Robinson left end for 20 yards (tackle by Duane Starks),1.730,3.050
2,2:00,1,10,ARI 38,20,6,Matt Hasselbeck pass complete to Koren Robinson for 20 yards (tackle by Kwamie Lassiter),3.050,4.370
2,1:29,1,10,ARI 18,20,6,Matt Hasselbeck pass complete to Mack Strong for 8 yards (tackle by Ronald McKinnon and Duane Starks),4.370,5.230
2,1:00,2,2,ARI 10,20,6,Shaun Alexander middle for 9 yards (tackle by Adrian Wilson),5.230,6.970
2,0:25,1,1,ARI 1,20,6,Shaun Alexander middle for no gain (tackle by Ronald McKinnon and Fred Wakefield),6.970,5.910
2,0:19,1,1,ARI 1,,,Timeout #2 by Seattle Seahawks,6.970,5.910
2,0:19,2,1,ARI 1,26,6,"Shaun Alexander right guard for 1 yard, touchdown",5.910,7.000
2,0:19,,,ARI 1,27,6,Rian Lindell kicks extra point good,0.000,0.000
2,0:19,,,SEA 30,27,6,"Rian Lindell kicks off 70 yards, returned by Damien Anderson for 16 yards (tackle by Anton Palepoi)",0.000,-0.140
2,0:11,1,10,ARI 16,27,6,Jake Plummer pass complete to Marcel Shipp for 18 yards (tackle by Marcus Bell and Tim Terry),-0.140,1.200
2,0:01,1,10,ARI 16,,,Timeout #1 by Arizona Cardinals,-0.140,1.200
2,0:01,1,10,ARI 34,27,6,Jake Plummer pass incomplete is intercepted by Shawn Springs at SEA-23,1.200,0.000
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,27,6,"Rian Lindell kicks off 72 yards, returned by Damien Anderson for 27 yards (tackle by Terreal Bierria)",0.000,0.610
3,14:57,1,10,ARI 25,27,6,Marcel Shipp right guard for 3 yards (tackle by Chad Eaton and Isaiah Kacyvenski),0.610,0.470
3,14:18,2,7,ARI 28,27,6,Marcel Shipp left end for 6 yards (tackle by Marcus Bell and Marcus Robertson),0.470,0.560
3,13:36,3,1,ARI 34,27,6,Marcel Shipp right tackle for 3 yards (tackle by Isaiah Kacyvenski and Tim Terry),0.560,1.400
3,12:56,1,10,ARI 37,27,6,Jake Plummer pass complete to Frank Sanders for 11 yards (tackle by Shawn Springs),1.400,2.130
3,12:10,1,10,ARI 48,27,6,Marcel Shipp left tackle for 5 yards (tackle by Marcus Bell and Chad Eaton),2.130,2.260
3,11:26,2,5,SEA 47,27,6,Marcel Shipp right tackle for 7 yards (tackle by Marcus Robertson),2.260,2.920
3,10:48,1,10,SEA 40,27,6,Marcel Shipp middle for 6 yards (tackle by Chad Eaton and Marcus Bell),2.920,3.180
3,10:06,2,4,SEA 34,27,6,Marcel Shipp left guard for 16 yards (tackle by Ken Lucas and Marcus Robertson),3.180,4.370
3,9:24,1,10,SEA 18,27,6,Thomas Jones left tackle for 1 yard (tackle by Rocky Bernard and Marcus Robertson),4.370,3.940
3,8:55,2,9,SEA 17,27,6,"Jake Plummer pass incomplete intended for Frank Sanders. Penalty on Shawn Springs: Defensive Pass Interference, 16 yards (no play)",3.940,6.970
3,8:50,1,1,SEA 1,27,6,Marcel Shipp right guard for no gain (tackle by Rocky Bernard),6.970,5.910
3,8:10,2,1,SEA 1,27,6,"Marcel Shipp right guard for -4 yards (tackle by Rocky Bernard). Marcel Shipp fumbles (forced by Rocky Bernard), recovered by Marcus Bell at SEA-5",5.910,0.380
3,8:03,1,10,SEA 5,27,6,Shaun Alexander right guard for 2 yards (tackle by Russell Davis and Fred Wakefield),-0.380,-0.630
3,7:26,2,8,SEA 7,27,6,Matt Hasselbeck pass complete to Shaun Alexander for 2 yards (tackle by Duane Starks),-0.630,-0.950
3,6:48,3,6,SEA 9,27,6,Matt Hasselbeck pass incomplete intended for Shaun Alexander,-0.950,-2.490
3,6:44,4,6,SEA 9,27,6,"Jeff Feagles punts 58 yards, returned by Arnold Jackson for 4 yards (tackle by Willie Williams)",-2.490,-1.400
3,6:31,1,10,ARI 37,27,6,Jake Plummer pass incomplete intended for Jason McAddley (defended by Marcus Robertson),1.400,0.860
3,6:26,2,10,ARI 37,27,6,Marcel Shipp right guard for 12 yards (tackle by Marcus Robertson),0.860,2.190
3,5:49,1,10,ARI 49,27,6,Marcel Shipp left guard for 5 yards (tackle by Marcus Bell and Orlando Huff),2.190,2.320
3,5:07,2,5,SEA 46,27,6,Jake Plummer pass incomplete intended for Frank Sanders,2.320,1.620
3,5:04,3,5,SEA 46,27,6,Jake Plummer pass complete to Jason McAddley for 20 yards (tackle by Willie Williams and Reggie Tongue),1.620,3.840
3,4:23,1,10,SEA 26,27,6,Thomas Jones middle for 6 yards (tackle by Tim Terry and Marcus Robertson),3.840,4.110
3,3:46,2,4,SEA 20,27,6,Marcel Shipp right tackle for 2 yards (tackle by Orlando Huff),4.110,3.750
3,3:06,3,2,SEA 18,27,6,Jake Plummer pass complete to Frank Sanders for 4 yards (tackle by Shawn Springs),3.750,4.650
3,3:06,1,10,SEA 14,27,6,Marcel Shipp right guard for 3 yards (tackle by Rocky Bernard),4.650,4.520
3,1:56,2,7,SEA 11,27,6,Jake Plummer pass complete to Frank Sanders for 6 yards (tackle by D.D. Lewis),4.520,4.960
3,1:15,3,1,SEA 5,27,6,"Marcel Shipp right guard for -3 yards (tackle by Marcus Bell). Marcel Shipp fumbles (forced by Marcus Bell), recovered by Marcus Bell at SEA-8",4.960,0.380
3,1:09,1,10,SEA 8,27,6,Shaun Alexander right guard for 1 yard (tackle by Russell Davis and Kwamie Lassiter),-0.380,-0.710
3,1:09,2,9,SEA 9,27,6,"Penalty on James Williams: False Start, 4 yards (no play)",-0.710,-1.000
3,0:22,2,13,SEA 5,27,6,Matt Hasselbeck pass incomplete intended for Itula Mili (defended by Ronald McKinnon),-1.000,-1.770
3,0:17,3,13,SEA 5,27,6,Matt Hasselbeck pass complete to Maurice Morris for 7 yards (tackle by Dennis Johnson and LeVar Woods),-1.770,-2.490
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,6,SEA 12,27,6,"Jeff Feagles punts 39 yards, fair catch by Arnold Jackson",-2.490,-2.190
4,14:52,1,10,ARI 49,27,6,Jake Plummer pass incomplete intended for Arnold Jackson (defended by Anton Palepoi),2.190,1.650
4,14:48,2,10,ARI 49,27,6,Jake Plummer pass incomplete intended for Freddie Jones,1.650,0.960
4,14:44,3,10,ARI 49,27,6,Jake Plummer pass incomplete intended for Marcel Shipp,0.960,-0.130
4,14:39,4,10,ARI 49,27,6,"Scott Player punts 43 yards, fair catch by Bobby Engram",-0.130,0.380
4,14:30,1,10,SEA 8,27,6,Maurice Morris left end for 3 yards (tackle by Ronald McKinnon and Barron Tanner),-0.380,-0.560
4,13:56,2,7,SEA 11,27,6,Matt Hasselbeck pass complete to Itula Mili for 2 yards (tackle by Adrian Wilson),-0.560,-0.840
4,13:29,3,5,SEA 13,27,6,Matt Hasselbeck pass complete to Bobby Engram for 7 yards (tackle by LeVar Woods),-0.840,0.280
4,12:45,1,10,SEA 20,27,6,Matt Hasselbeck pass complete to Koren Robinson for 13 yards (tackle by David Barrett),0.280,1.140
4,12:05,1,10,SEA 33,27,6,Maurice Morris left tackle for 2 yards (tackle by Barron Tanner and Fred Wakefield),1.140,0.860
4,11:22,2,8,SEA 35,27,6,Maurice Morris left end for 7 yards (tackle by David Barrett and Justin Lucas),0.860,1.090
4,10:43,3,1,SEA 42,27,6,Maurice Morris left end for -4 yards (tackle by Kyle Vanden Bosch),1.090,-0.850
4,10:10,4,5,SEA 38,27,6,"Jeff Feagles punts 39 yards, out of bounds. Penalty on Orlando Huff: Offensive Holding, 9 yards (no play)",-0.850,-1.440
4,10:03,4,14,SEA 29,27,6,"Jeff Feagles punts 56 yards, returned by Arnold Jackson for 18 yards (tackle by Mack Strong)",-1.440,-1.140
4,9:51,1,10,ARI 33,27,6,Jake Plummer pass incomplete intended for Jake Soliday,1.140,0.590
4,9:47,2,10,ARI 33,27,6,Jake Plummer pass complete to Jason McAddley for 14 yards (tackle by Willie Williams and Shawn Springs),0.590,2.060
4,9:18,1,10,ARI 47,27,6,Jake Plummer pass complete to Marcel Shipp for 2 yards (tackle by Marcus Bell and Willie Williams),2.060,1.790
4,8:56,2,8,ARI 49,27,6,Jake Plummer pass complete to Jake Soliday for 14 yards (tackle by Ken Lucas),1.790,3.120
4,8:36,1,10,SEA 37,27,6,Jake Plummer pass complete to Frank Sanders for 14 yards (tackle by Marcus Bell),3.120,4.040
4,8:10,1,10,SEA 23,27,6,Marcel Shipp right guard for 14 yards (tackle by Curtis Fuller),4.040,5.140
4,7:39,1,9,SEA 9,27,6,Jake Plummer pass incomplete intended for Jason McAddley,5.140,4.380
4,7:34,2,9,SEA 9,27,6,"Jake Plummer for no gain. Jake Plummer fumbles, recovered by Tim Terry at SEA-8",4.380,0.380
4,7:30,1,10,SEA 8,27,6,Maurice Morris right tackle for 1 yard (tackle by Russell Davis),-0.380,-0.710
4,6:55,2,9,SEA 9,27,6,Matt Hasselbeck pass complete to Heath Evans for 11 yards (tackle by Marcus Bell and Kyle Vanden Bosch),-0.710,0.280
4,6:11,1,10,SEA 20,27,6,"Maurice Morris left end for 8 yards (tackle by Levar Fisher). Penalty on Marcus Bell: Defensive Holding, 5 yards",0.280,1.140
4,5:44,1,10,SEA 33,27,6,Maurice Morris right end for 6 yards (tackle by Russell Davis and Ronald McKinnon),1.140,1.400
4,5:35,1,10,SEA 33,,,Timeout #1 by Arizona Cardinals,1.140,1.400
4,5:35,2,4,SEA 39,27,6,Maurice Morris right end for -2 yards (tackle by Ronald McKinnon),1.400,0.430
4,5:28,2,4,SEA 39,,,Timeout #2 by Arizona Cardinals,1.400,0.430
4,5:28,3,6,SEA 37,27,6,Matt Hasselbeck pass complete to Bobby Engram for 9 yards (tackle by Adrian Wilson),0.430,1.990
4,4:44,1,10,SEA 46,27,6,Heath Evans middle for 2 yards (tackle by Kwamie Lassiter and Levar Fisher),1.990,1.720
4,4:05,2,8,SEA 48,27,6,Maurice Morris left end for 2 yards (tackle by Fred Wakefield and Adrian Wilson),1.720,1.290
4,3:58,2,8,SEA 48,,,Timeout #3 by Arizona Cardinals,1.720,1.290
4,3:58,3,6,,27,6,Maurice Morris left tackle for 24 yards (tackle by LeVar Woods and Kyle Vanden Bosch),1.290,3.840
4,3:07,1,10,ARI 26,27,6,Maurice Morris right end for 3 yards (tackle by Kwamie Lassiter),3.840,3.700
4,3:01,2,7,ARI 23,27,6,Heath Evans left tackle for 6 yards (tackle by Ronald McKinnon),3.700,3.950
4,2:16,3,1,ARI 17,27,6,Mack Strong middle for 4 yards (tackle by Russell Davis),3.950,4.710
4,2:00,1,10,ARI 13,27,6,Matt Hasselbeck middle for -1 yards,4.710,3.900
4,1:22,2,11,ARI 14,27,6,Matt Hasselbeck middle for -1 yards,3.900,3.030
4,0:40,3,12,ARI 15,27,6,Matt Hasselbeck middle for -1 yards,3.030,2.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
